grid_cons,tot_energy_bought,pv_grid,tot_energy_sold,tot_energy_produced_pv,rated_power,battery_capacity,max_power_bought,revenue_from_selling_energy,total_energy_consumed,pv_cons,sum_pv_cons,battery_cons,sum_bat_cons_cons,lost_discharging,pv_battery,lost_charging,battery_usage,consumption_data,normalized_pv
5.160000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.160000000000001,0.0
3.900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.900000000000001,0.0
3.580000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.580000000000001,0.0
3.070000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.070000000000001,0.0
4.140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140000000000001,0.0
4.160000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.160000000000001,0.0
5.280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.280000000000001,0.0
4.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.100000000000001,0.0
3.990000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.990000000000001,0.0
6.380000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.380000000000001,0.0
5.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.800000000000001,0.0
7.200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.200000000000002,0.0
6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,0.0
6.278208801639355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031791198360644285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,0.03171354
2.6177166124215607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0822833875784386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,3.0747541
2.41161314051985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60838685948015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02,5.5946869
0.4390746719066545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.530925328093344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.969999999999999,8.5100863
4.0825747377805826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.607425262219417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.69,9.5839566
0.0,0.0,2.672920407660346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,10.716678
0.0,0.0,2.4200672603795965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,11.082928
0.13007043319240985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.229929566807591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.360000000000001,8.2098258
0.0,0.0,0.8386149306860293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.440000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.440000000000002,7.260835
0.018364612801670788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63163538719833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,4.6203214
2.4886580565313547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5813419434686455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,1.5774791
4.640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.640000000000001,0.0
4.280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.280000000000001,0.0
3.920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.920000000000001,0.0
3.570000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.570000000000001,0.0
4.340000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.340000000000001,0.0
4.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.390000000000001,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0
5.840000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.840000000000001,0.0
4.340000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.340000000000001,0.0
7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,0.0
8.810000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.810000000000002,0.0
7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0.0
3.320000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.320000000000001,0.0
6.127265631327121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02273436867287991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15,0.022678834
7.358634772202278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351365227797722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.709999999999999,2.3456214
1.227506897821221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4224931021787794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,4.41169
1.233040883594418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.346959116405582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,6.331455
0.0,0.0,1.525016685410911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,8.7535814
0.0,0.0,2.4326695776515486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,11.504498
1.4703020308378587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.629697969162141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,9.6061749
1.606123504973226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.373876495026774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,8.3534211
0.0,0.0,1.998920758142158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,6.7124836
0.0,0.0,0.6869546757899396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,4.2266048
2.008349881451055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9516501185489457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.960000000000001,1.9468827
3.530000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.530000000000001,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0
4.280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.280000000000001,0.0
3.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600000000000001,0.0
4.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,0.0
4.350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350000000000001,0.0
3.830000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.830000000000001,0.0
5.550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.550000000000001,0.0
7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0
5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.0
9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0
4.630000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630000000000001,0.0
5.420000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420000000000001,0.0
6.998231190036567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13176880996343276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.129999999999999,0.13144693
0.8352929313372113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7447070686627897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.580000000000001,2.7380024
1.6912702065567977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.738729793443203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.430000000000001,4.7271542
1.691421294345023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.998578705654978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.690000000000001,5.9839256
2.1039231639297986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916076836070201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,6.8991825
0.0,0.0,2.2275964475861123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.970000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.970000000000001,9.1751289
0.0,0.0,3.990990238704491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,10.984093
0.0,0.0,1.0053438639531613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,7.1578162
0.0,0.0,0.5734383756070383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,4.9413383
0.8391637263439296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1608362736560704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.1531151
3.0353221801469736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5946778198530274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630000000000001,1.5907824
4.870000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.870000000000001,0.0
4.290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290000000000001,0.0
4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0
3.290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.290000000000001,0.0
3.960000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.960000000000001,0.0
3.360000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.360000000000001,0.0
4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0
5.360000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.360000000000001,0.0
5.080000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.080000000000001,0.0
5.160000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.160000000000001,0.0
5.150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.150000000000001,0.0
6.890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.890000000000001,0.0
5.090000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.090000000000001,0.0
3.8086743354233894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10132566457661168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.910000000000001,0.10107815
2.817750520026987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.132249479973013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,2.1270409
3.102667063309964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9973329366900376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100000000000001,3.9875684
4.108197680426522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.341802319573477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45,6.3263108
3.304923223058193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755076776941808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06,8.7336902
0.0,0.0,1.786446508075226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34,10.10171
0.0,0.0,5.153862267580878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,10.8473
0.0,0.0,5.608988111261661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.880000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.880000000000001,10.463366
0.0,0.0,5.025993009733707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,9.0937248
0.0,0.0,1.6836822844309478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.890000000000001,5.5600671
2.9250939068431356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034906093156865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.960000000000001,2.0299353
3.810000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.810000000000001,0.0
3.380000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380000000000001,0.0
3.750000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750000000000001,0.0
3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0
3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0
3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0
5.470000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.470000000000001,0.0
6.450000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.450000000000001,0.0
8.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,0.0
7.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.200000000000001,0.0
7.660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.660000000000001,0.0
6.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.390000000000001,0.0
6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800000000000001,0.0
8.971286525868424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13871347413157786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.110000000000001,0.13837463
6.753818184316588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.486181815683413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24,3.4776659
0.0,0.0,1.6664731197836389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,7.338503
0.0,0.0,4.4706168660375205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.880000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.880000000000001,11.32289
0.0,0.0,1.956949684452903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73,10.660844
0.0,0.0,5.834460610116751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820000000000001,13.621106
0.0,0.0,2.0234618295125584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.150000000000001,8.153496
0.0,0.0,0.7764272592724328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,6.4905336
0.0,0.0,1.283116513080858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,4.8412615
0.3250872685239088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1649127314760923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.490000000000001,3.1571816
3.28657250927091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0234274907290914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310000000000001,1.0209275
3.510000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.510000000000001,0.0
3.460000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.460000000000001,0.0
4.350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350000000000001,0.0
3.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.700000000000001,0.0
3.490000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.490000000000001,0.0
3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0
6.470000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470000000000001,0.0
3.440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.440000000000001,0.0
6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,0.0
4.920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.920000000000001,0.0
8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0
5.710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710000000000001,0.0
5.210000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.210000000000001,0.0
5.477883488616696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29211651138330585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.770000000000001,0.29140294
0.0,0.0,0.7788596066244602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.850000000000001,4.6175524
0.0,0.0,4.758607625675847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.900000000000001,8.6374567
0.0,0.0,6.9925290765082995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700000000000001,11.663967
0.0,0.0,3.651947049049104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,13.538794
0.0,0.0,2.5509143354655617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53,14.046518
0.0,0.0,5.195665012435638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.639999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.639999999999999,14.799425
0.0,0.0,7.9057605554502395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,13.033844
0.0,0.0,6.123972728319362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,10.338656
0.0,0.0,2.785163275581505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.830000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.830000000000001,6.599004
1.6656533472201374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5143466527798632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.180000000000001,2.5082047
4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.0
3.350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.350000000000001,0.0
3.410000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.410000000000001,0.0
3.260000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.260000000000001,0.0
4.530000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.530000000000001,0.0
4.500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.500000000000001,0.0
5.140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140000000000001,0.0
8.110000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110000000000001,0.0
7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,0.0
3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,0.0
5.140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140000000000001,0.0
3.420000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.420000000000001,0.0
