grid_cons,pv_grid,battery_cons,PV_battery,pv_cons,battery_usage,consumption_data,normalized_pv
0.0,0.0,0.0,0.0,0.0,0,0.536,0.0
0.408,0.0,0.0,0.0,0.0,0.0,0.408,0.0
0.41600000000000004,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,0.0
0.47200000000000003,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0
0.528,0.0,0.0,0.0,0.0,0.0,0.528,0.0
0.5920000000000001,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0
0.528,0.0,0.0,0.0,0.0,0.0,0.528,0.0
0.504,0.0,0.0,0.0,0.0,0.0,0.504,0.0
0.3147228081566981,0.0,0.0,0.0,0.26927719184330184,0.0,0.584,0.0207378712871287
0.8079999999999999,0.0,0.0,0.9958076755506199,0.0,0.0,0.8079999999999999,0.0766902360387091
1.8319999999999999,0.0,0.0,1.6812380939802976,0.0,0.9958076755506199,1.8319999999999999,0.129477357355501
0.0,0.0,0.0,1.0164584730156976,1.84,2.6770457695309173,1.84,0.219984721858281
0.0,0.0,1.808,2.104207155195227,0.0,3.6935042425466147,1.808,0.16205151593859102
0.0,0.0,0.0,1.0768993232340103,0.7440000000000001,3.989711397741842,0.7440000000000001,0.140233101561832
1.6480000000000001,0.0,0.0,1.0194487763396278,0.0,5.066610720975852,1.6480000000000001,0.0785109104964767
0.9440000000000001,0.0,0.0,0.27387240166775323,0.0,6.08605949731548,0.9440000000000001,0.0210917626405868
0.8079999999999999,0.0,0.0,0.0,0.0,6.359931898983233,0.8079999999999999,0.0
1.1440000000000001,0.0,0.0,0.0,0.0,6.359931898983233,1.1440000000000001,0.0
2.064,0.0,0.0,0.0,0.0,6.359931898983233,2.064,0.0
1.44,0.0,0.0,0.0,0.0,6.359931898983233,1.44,0.0
1.456,0.0,0.0,0.0,0.0,6.359931898983233,1.456,0.0
0.0,0.0,1.4080000000000001,0.0,0.0,6.359931898983233,1.4080000000000001,0.0
0.0,0.0,1.0,0.0,0.0,4.951931898983233,1.0,0.0
0.848,0.0,0.0,0.0,0.0,3.951931898983233,0.848,0.0
0.496,0.0,0.0,0.0,0.0,3.951931898983233,0.496,0.0
0.0,0.0,0.43200000000000005,0.0,0.0,3.951931898983233,0.43200000000000005,0.0
0.5760000000000001,0.0,0.0,0.0,0.0,3.519931898983233,0.5760000000000001,0.0
0.424,0.0,0.0,0.0,0.0,3.519931898983233,0.424,0.0
0.43200000000000005,0.0,0.0,0.0,0.0,3.519931898983233,0.43200000000000005,0.0
0.632,0.0,0.0,0.0,0.0,3.519931898983233,0.632,0.0
0.616,0.0,0.0,0.0,0.0,3.519931898983233,0.616,0.0
0.0,0.0,0.5920000000000001,0.0,0.0,3.519931898983233,0.5920000000000001,0.0
0.29292854698846926,0.0,0.0,0.0,0.45107145301153084,2.927931898983233,0.7440000000000001,0.0347384108910891
0.0,0.0,0.0,0.012472061391931577,1.008,2.927931898983233,1.008,0.0785897168504774
0.0,0.0,0.0,0.011195711218618287,1.504,2.940403960375164,1.504,0.11668991873751501
0.0,0.0,1.3119999999999998,1.7673996949315323,0.0,2.9515996715937822,1.3119999999999998,0.136112929340593
0.0,0.0,0.0,0.738476537148671,1.056,3.406999366525315,1.056,0.13819820089633497
0.0,0.0,0.9520000000000001,1.2136670815680177,0.0,4.145475903673986,0.9520000000000001,0.0934682642473076
0.051584353117297366,0.0,0.0,0.0,0.8284156468827026,4.407142985242003,0.88,0.0637988570056617
0.0,0.0,0.8,0.12256956496347915,0.0,4.407142985242003,0.8,0.00943946215619753
0.56,0.0,0.0,0.0,0.0,3.7297125502054818,0.56,0.0
0.0,0.0,0.88,0.0,0.0,3.7297125502054818,0.88,0.0
1.16,0.0,0.0,0.0,0.0,2.849712550205482,1.16,0.0
0.5102874497945182,0.0,1.2497125502054818,0.0,0.0,2.849712550205482,1.76,0.0
1.784,0.0,0.0,0.0,0.0,1.6,1.784,0.0
0.968,0.0,0.0,0.0,0.0,1.6,0.968,0.0
0.76,0.0,0.0,0.0,0.0,1.6,0.76,0.0
0.9279999999999999,0.0,0.0,0.0,0.0,1.6,0.9279999999999999,0.0
0.5920000000000001,0.0,0.0,0.0,0.0,1.6,0.5920000000000001,0.0
0.47200000000000003,0.0,0.0,0.0,0.0,1.6,0.47200000000000003,0.0
0.0,0.0,0.496,0.0,0.0,1.6,0.496,0.0
0.0,0.0,0.48,0.0,0.0,1.104,0.48,0.0
0.48,0.0,0.0,0.0,0.0,0.624,0.48,0.0
0.48,0.0,0.0,0.0,0.0,0.624,0.48,0.0
0.48,0.0,0.0,0.0,0.0,0.624,0.48,0.0
0.0,0.0,0.624,0.0,0.0,0.624,0.624,0.0
0.6692475724322328,0.0,0.35475242756776726,0.35475242756776726,0.0,0.0,1.024,0.0273205841584158
0.0,0.0,0.8240000000000001,1.9825726944693796,0.0,0.0,0.8240000000000001,0.15268406905850102
0.0,0.0,0.0,2.6411232514747818,0.728,1.1585726944693795,0.728,0.259466625677731
0.0,0.0,0.0,1.3132182686403655,2.2880000000000003,3.799695945944161,2.2880000000000003,0.277340982430399
1.264,0.0,0.0,2.9953658306350412,0.0,5.112914214584526,1.264,0.23068240807309198
0.0,0.0,2.296,3.0632981019845413,0.0,8.108280045219567,2.296,0.235914082875717
0.0,0.0,0.0,0.6510323122831358,1.3119999999999998,8.87557814720411,1.3119999999999998,0.15117920365231602
0.648,0.0,0.0,0.42298837560624386,0.0,9.526610459487244,0.648,0.0325756460442386
0.0,0.0,0.528,0.0,0.0,9.94959883509349,0.528,0.0
0.0,0.0,1.016,0.0,0.0,9.421598835093489,1.016,0.0
2.411202472692897,0.0,0.08479752730710288,0.0,0.0,8.405598835093489,2.496,0.0
0.0,0.0,1.912,0.0,0.0,8.320801307786386,1.912,0.0
1.168,0.0,0.0,0.0,0.0,6.408801307786385,1.168,0.0
1.168,0.0,0.0,0.0,0.0,6.408801307786385,1.168,0.0
0.0,0.0,1.92,0.0,0.0,6.408801307786385,1.92,0.0
0.0,0.0,1.3359999999999999,0.0,0.0,4.488801307786385,1.3359999999999999,0.0
0.0,0.0,0.5760000000000001,0.0,0.0,3.152801307786385,0.5760000000000001,0.0
0.47200000000000003,0.0,0.0,0.0,0.0,2.576801307786385,0.47200000000000003,0.0
0.0,0.0,0.48,0.0,0.0,2.576801307786385,0.48,0.0
0.0,0.0,0.424,0.0,0.0,2.096801307786385,0.424,0.0
0.0,0.0,0.504,0.0,0.0,1.672801307786385,0.504,0.0
0.536,0.0,0.0,0.0,0.0,1.168801307786385,0.536,0.0
0.0,0.0,0.488,0.0,0.0,1.168801307786385,0.488,0.0
0.0,0.0,0.48,0.0,0.0,0.680801307786385,0.48,0.0
0.0,0.0,0.2008013077863851,0.0,0.4551986922136148,0.2008013077863851,0.6559999999999999,0.0350562623762376
0.0,2.1676993668302775,0.0,0.0,0.792,0.0,0.792,0.227935623131571
0.0,2.848384871998695,0.84,1.5835771808664978,0.0,0.0,0.84,0.341319136509865
0.0,0.0,1.5519999999999998,4.9137826691198745,0.0,0.7435771808664979,1.5519999999999998,0.378425635782886
0.0,0.0,0.912,4.609087665194495,0.0,4.105359849986373,0.912,0.354960128994206
0.0,3.2138543535276827,0.0,0.0,0.7440000000000001,7.802447515180868,0.7440000000000001,0.304806632878219
0.0,0.0,0.664,2.861552484819132,0.0,7.802447515180868,0.664,0.22037702749839702
0.0,0.29751602412681244,0.0,0.0,1.056,10.0,1.056,0.10423846483716302
0.0,0.0,0.9279999999999999,0.0,0.0,10.0,0.9279999999999999,0.0
0.736,0.0,0.0,0.0,0.0,9.072,0.736,0.0
0.0,0.0,0.84,0.0,0.0,9.072,0.84,0.0
0.0,0.0,1.248,0.0,0.0,8.232,1.248,0.0
0.0,0.0,0.9840000000000001,0.0,0.0,6.983999999999999,0.9840000000000001,0.0
0.0,0.0,1.112,0.0,0.0,5.999999999999999,1.112,0.0
0.0,0.0,1.24,0.0,0.0,4.887999999999999,1.24,0.0
