grid_cons,pv_grid,battery_cons,lost_discharging,pv_battery,lost_charging,pv_cons,battery_usage,consumption_data,normalized_pv
0.46080000000000004,0.0,0.0,0.0,0.0,0.0,0.0,4.634837463927497,0.536,0.0
0.0,0.0,0.48319999999999996,0.02416000000000002,0.0,0.0,0.0,4.126205884980129,0.408,0.0
0.5488000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.126205884980129,0.41600000000000004,0.0
0.08952320840903505,0.0,0.0,0.0,0.0,0.0,0.5680767915909649,4.126205884980129,0.47200000000000003,0.0
0.0,0.0,0.0,0.0,0.679657478054303,0.03398287390271518,1.8304,4.771880489131717,0.528,0.0
0.0,0.0,0.0,0.0,0.42947598617428473,0.021473799308714254,1.3184,5.179882675997288,0.5920000000000001,0.0
0.8066196693876945,0.0,0.0,0.0,0.0,0.0,0.12298033061230561,5.179882675997288,0.528,0.0
0.5344954258828556,0.0,1.0959045741171443,0.05479522870585726,0.0,0.0,0.0,4.026298913768715,0.504,0.0
0.0,0.0,1.3456,0.06728000000000006,0.0,0.0,0.0,2.609877861137136,0.584,0.0207378712871287
0.7376,0.0,0.0,0.0,0.0,0.0,0.0,2.609877861137136,0.8079999999999999,0.0766902360387091
0.4880000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.609877861137136,1.8319999999999999,0.129477357355501
0.5104,0.0,0.0,0.0,0.0,0.0,0.0,2.609877861137136,1.84,0.219984721858281
0.0,0.0,0.5307248877883874,0.026536244389419397,0.0,0.0,0.10127511221161267,2.0512200845177806,1.808,0.16205151593859102
0.0,0.0,0.0,0.0,0.08629754769497211,0.00431487738474861,1.1536,2.133202754828004,0.7440000000000001,0.140233101561832
0.0,0.0,0.0,0.0,0.7343275946450867,0.03671637973225437,1.1376,2.830813969740836,1.6480000000000001,0.0785109104964767
0.0,0.0,0.16287327125379414,0.008143663562689715,0.0,0.0,0.6995267287462059,2.6593684210526316,0.9440000000000001,0.0210917626405868
0.808,0.0,0.0,0.0,0.0,0.0,0.0,2.6593684210526316,0.8079999999999999,0.0
0.0,0.0,1.6496,0.08248000000000007,0.0,0.0,0.0,0.9229473684210526,1.1440000000000001,0.0
0.0,0.0,0.8768,0.04384000000000004,0.0,0.0,0.0,0.0,2.064,0.0
0.6112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0
0.48640000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456,0.0
0.48000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4080000000000001,0.0
0.21957146855925858,0.0,0.0,0.0,0.0,0.0,0.6044285314407415,0.0,1.0,0.0
0.0,0.0,0.0,0.0,2.203908778308546,0.1101954389154274,1.3712000000000002,2.093713339393118,0.848,0.0
0.0,0.0,0.0,0.0,1.4749396224434554,0.07374698112217284,1.6864,3.4949059807144005,0.496,0.0
0.10211786259219546,0.0,0.0,0.0,0.0,0.0,0.6306821374078044,3.4949059807144005,0.43200000000000005,0.0
0.0,0.0,1.7872000000000001,0.08936000000000009,0.0,0.0,0.0,1.6136428228196638,0.5760000000000001,0.0
1.2014393183213192,0.0,0.1153606816786806,0.005768034083934035,0.0,0.0,0.0,1.4922105263157894,0.424,0.0
0.0,0.0,1.4176,0.07088000000000007,0.0,0.0,0.0,0.0,0.43200000000000005,0.0
0.49600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0
0.4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.0
0.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0
0.0,0.0,0.0,0.0,1.7813036657687866,0.08906518328843942,0.7472,1.6922384824803471,0.7440000000000001,0.0347384108910891
0.0,2.251318949508045,0.0,0.0,1.8663234705468559,0.09331617352734288,1.1536,3.46524577949986,1.008,0.0785897168504774
0.0,0.0,0.0,0.0,2.5916961309499453,0.12958480654749738,0.7744000000000001,5.927357103902308,1.504,0.11668991873751501
0.5729069331511106,0.0,0.0,0.0,0.0,0.0,0.3038930668488894,5.927357103902308,1.3119999999999998,0.136112929340593
1.032,0.0,0.0,0.0,0.0,0.0,0.0,5.927357103902308,1.056,0.13819820089633497
0.587524380597502,0.0,0.5500756194024979,0.02750378097012492,0.0,0.0,0.0,5.348330136110205,0.9520000000000001,0.0934682642473076
0.816,0.0,0.0,0.0,0.0,0.0,0.0,5.348330136110205,0.88,0.0637988570056617
0.46399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,5.348330136110205,0.8,0.00943946215619753
0.4688,0.0,0.0,0.0,0.0,0.0,0.0,5.348330136110205,0.56,0.0
0.41494060811615996,0.0,0.0,0.0,0.0,0.0,0.06345939188384005,5.348330136110205,0.88,0.0
0.4124330746248598,0.0,0.0,0.0,0.0,0.0,0.7891669253751402,5.348330136110205,1.16,0.0
0.6207267534516758,0.0,0.0,0.0,0.0,0.0,0.9008732465483242,5.348330136110205,1.76,0.0
0.7797311911744178,0.0,0.0,0.0,0.0,0.0,0.28586880882558247,5.348330136110206,1.784,0.0
1.2640036667036587,0.0,0.5791963332963415,0.0289598166648171,0.0,0.0,0.0,4.738649785271951,0.968,0.0
0.0,0.0,2.1536,0.1076800000000001,0.0,0.0,0.0,2.4717024168508983,0.76,0.0
0.9216,0.0,0.0,0.0,0.0,0.0,0.0,2.4717024168508983,0.9279999999999999,0.0
0.5728,0.0,0.0,0.0,0.0,0.0,0.0,2.4717024168508983,0.5920000000000001,0.0
