grid_cons,pv_grid,battery_cons,lost_discharging,pv_battery,lost_charging,pv_cons,battery_usage,consumption_data,normalized_pv,EV_presence,ev_ev,ev_cons
0.536,0.0,0.0,0.0,0.0,0.0,0.0,0,0.536,0.0,1,7,0
0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,1,7,0
0.41600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,0.0,1,7,0
0.47200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0,1,7,0
0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,7,0
0.5920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0,1,7,0
0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,0,0
0.503999999999678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,0,0,0
0.09807317875911031,0.0,0.0,0.0,0.0,0.0,0.48592682124088965,0.0,0.584,0.0207378712871287,0,0,0
0.0,0.0,0.0,0.0,0.9889945951797418,0.049449729758987135,0.8079999999999999,0.0,0.8079999999999999,0.0766902360387091,0,0,0
0.0,0.0,0.0,0.0,1.2018948396058131,0.06009474198029071,1.8319999999999999,0.9395448654207547,1.8319999999999999,0.129477357355501,0,0,0
0.0,0.0,0.0,0.0,3.3146504042824683,0.16573252021412357,1.84,2.081344963046277,1.84,0.219984721858281,0,0,0
0.0,0.0,0.0,0.0,1.9891678446177539,0.09945839223088779,1.808,5.230262847114622,1.808,0.16205151593859102,0,0,0
0.0,0.0,0.0,0.0,2.5419218929083596,0.1270960946454181,0.7440000000000001,7.119972299501487,0.7440000000000001,0.140233101561832,0,0,0
0.0,0.0,0.0,0.0,0.19165637755499443,0.00958281887774973,1.6480000000000001,9.53479809776443,1.6480000000000001,0.0785109104964767,0,0,0
0.44978084739734414,0.0,0.0,0.0,0.0,0.0,0.4942191526026559,9.716871656441674,0.9440000000000001,0.0210917626405868,0,0,0
0.8079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.716871656441674,0.8079999999999999,0.0,0,0,0
1.1440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,9.716871656441674,1.1440000000000001,0.0,0,0,0
0.0,0.0,2.064,0.1032000000000001,0.0,0.0,0.0,9.716871656441674,2.064,0.0,0,0,0
0.0,0.0,1.44,0.07200000000000006,0.0,0.0,0.0,7.544240077494305,1.44,0.0,1,12,0
0.0,0.0,1.456,0.07280000000000006,0.0,0.0,0.0,6.0284506038100965,1.456,0.0,1,12,0
0.0,0.0,1.4080000000000001,0.07040000000000007,0.0,0.0,0.0,4.495819024862728,1.4080000000000001,0.0,1,12,0
0.0,0.0,0.9999999999999999,0.05000000000000004,0.0,0.0,0.0,3.0137137617048326,1.0,0.0,1,12,0
0.0,0.0,0.848,0.042400000000000035,0.0,0.0,0.0,1.9610821827574643,0.848,0.0,1,12,0
0.3369719263804092,0.0,0.15902807361959084,0.00795140368097955,0.0,0.0,0.0,1.0684506038100956,0.496,0.0,1,12,0
0.0,0.0,0.43200000000000005,0.021600000000000022,0.0,0.0,0.0,0.9010526315789473,0.43200000000000005,0.0,1,12,0
0.5760000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.44631578947368417,0.5760000000000001,0.0,1,45,0
0.0,0.0,0.424,0.021200000000000017,0.0,0.0,0.0,0.44631578947368417,0.424,0.0,1,45,0
0.43200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000000000005,0.0,1,45,0
0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,1,45,0
0.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.0,1,0,0
0.5920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0,0,0,0
0.0,0.0,0.0,0.0,0.06998545422277147,0.0034992727111385767,0.7440000000000001,0.0,0.7440000000000001,0.0347384108910891,0,0,0
0.0,0.0,0.0,0.0,0.8335029567223036,0.041675147836115214,1.008,0.0664861815116329,1.008,0.0785897168504774,0,0,0
0.0,0.0,0.0,0.0,1.2302614146791377,0.06151307073395694,1.504,0.8583139903978212,1.504,0.11668991873751501,0,0,0
0.0,0.0,0.0,0.0,1.877378609236119,0.09386893046180604,1.3119999999999998,2.027062334343002,1.3119999999999998,0.136112929340593,0,0,0
0.0,0.0,0.0,0.0,2.1822403928047467,0.10911201964023744,1.056,3.810572013117315,1.056,0.13819820089633497,0,0,0
0.0,0.0,0.0,0.0,1.2381349421908872,0.06190674710954441,0.9520000000000001,5.883700386281824,0.9520000000000001,0.0934682642473076,0,0,0
0.0,0.0,0.0,0.0,0.6149256533772048,0.03074628266886027,0.88,7.059928581363167,0.88,0.0637988570056617,0,0,0
0.5788158786272501,0.0,0.0,0.0,0.0,0.0,0.2211841213727499,7.644107952071511,0.8,0.00943946215619753,0,0,0
0.0,0.0,0.56,0.02800000000000003,0.0,0.0,0.0,7.644107952071511,0.56,0.0,0,0,0
0.88,0.0,0.0,0.0,0.0,0.0,0.0,7.054634267860985,0.88,0.0,0,0,0
1.16,0.0,0.0,0.0,0.0,0.0,0.0,7.054634267860985,1.16,0.0,0,0,0
0.0,0.0,1.76,0.08800000000000008,0.0,0.0,0.0,7.054634267860985,1.76,0.0,1,12,0
0.0,0.0,1.784,0.08920000000000008,0.0,0.0,0.0,5.202002688913616,1.784,0.0,1,12,0
