grid_cons,pv_grid,battery_cons,lost_discharging,pv_battery,lost_charging,pv_cons,battery_usage,consumption_data,normalized_pv,EV_presence,ev_ev,ev_cons,ev_battery
4.730000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,4.730000000000001,0.0,1.0,13,0,1
4.330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,4.330000000000001,0.0,1.0,29,0,0
3.780000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,3.780000000000001,0.0,1.0,45,0,0
3.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,3.120000000000001,0.0,1.0,45,0,0
2.98,0.0,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,2.98,0.0,1.0,45,0,0
3.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,3.120000000000001,0.0,1.0,45,0,0
3.190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,3.190000000000001,0.0,1.0,0,0,0
3.49,0.0,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,3.49,0.0,0.0,0,0,0
5.69,0.0014751694154569355,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,5.69,0.0025274208,0.0,0,0,0
4.41,0.8581938443742578,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,4.41,1.4703511,0.0,0,0,0
7.210000000000001,1.7726779487112203,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,7.210000000000001,3.0371448,0.0,0,0,0
6.730000000000001,2.522055451485326,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,6.730000000000001,4.3210599,0.0,0,0,0
6.170000000000002,2.746545917547475,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,6.170000000000002,4.7056814,0.0,0,0,0
7.220000000000001,2.3322280295944777,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,7.220000000000001,3.9958269,0.0,0,0,0
7.1,1.9274427487340813,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,7.1,3.3023047,0.0,0,0,0
5.570000000000001,0.8715601444045546,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,5.570000000000001,1.4932517,0.0,0,0,0
7.41,0.0,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,7.41,0.0,0.0,0,0,0
8.739999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.5684210526315792,8.739999999999998,0.0,0.0,0,0,0
9.23,0.0,1.4900000000000002,0.07450000000000008,0.0,0.0,0.0,1.5684210526315792,10.72,0.0,0.0,0,0,0
9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.26,0.0,1.0,7,5,0
8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0.0,1.0,18,0,0
5.500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.500000000000001,0.0,1.0,33,0,0
6.490000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.490000000000001,0.0,1.0,33,0,0
4.210000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.210000000000001,0.0,1.0,33,0,0
2.890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.890000000000001,0.0,1.0,33,0,0
2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,1.0,33,0,0
2.580000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.580000000000001,0.0,1.0,25,0,7
2.720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.736842105263159,2.720000000000001,0.0,1.0,25,0,0
2.9,0.0,0.0,0.0,0.0,0.0,0.0,6.736842105263159,2.9,0.0,1.0,28,0,0
3.090000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.736842105263159,3.090000000000001,0.0,1.0,45,0,0
3.960000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.736842105263159,3.960000000000001,0.0,1.0,0,0,0
3.98,0.0,0.0,0.0,0.0,0.0,0.0,6.736842105263159,3.98,0.0,0.0,0,0,0
5.250000000000001,0.00486663723745218,0.0,0.0,0.0,0.0,0.0,6.736842105263159,5.250000000000001,0.0083380526,0.0,0,0,0
5.590000000000002,1.1193831813766864,0.0,0.0,0.0,0.0,0.0,6.736842105263159,5.590000000000002,1.9178491,0.0,0,0,0
9.23,2.3004401238016143,0.34000000000000163,0.0170000000000001,0.0,0.0,0.0,6.736842105263159,9.570000000000002,3.9413644,0.0,0,0,0
9.23,3.0477614298657327,0.9800000000000004,0.049000000000000064,0.0,0.0,0.0,6.378947368421052,10.21,5.2217566,0.0,0,0,0
6.570000000000001,3.220664874407582,0.0,0.0,0.0,0.0,0.0,5.34736842105263,6.570000000000001,5.5179936,0.0,0,0,0
6.340000000000001,2.95441719661004,0.0,0.0,0.0,0.0,0.0,5.34736842105263,6.340000000000001,5.0618291,0.0,0,0,0
7.97,1.977369415779119,0.0,0.0,0.0,0.0,0.0,5.34736842105263,7.97,3.3878445,0.0,0,0,0
6.670000000000001,0.9253849994727164,0.0,0.0,0.0,0.0,0.0,5.34736842105263,6.670000000000001,1.5854703,0.0,0,0,0
7.140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,7.140000000000001,0.0,0.0,0,0,0
6.470000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,6.470000000000001,0.0,0.0,0,0,0
7.869999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,7.869999999999999,0.0,0.0,0,0,0
9.23,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,9.729999999999999,0.0,1.0,11,0,0
7.360000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,7.360000000000001,0.0,1.0,24,0,0
5.420000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,5.420000000000001,0.0,1.0,39,0,0
4.930000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,4.930000000000001,0.0,1.0,39,0,0
3.380000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,3.380000000000001,0.0,1.0,39,0,0
2.63,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,2.63,0.0,1.0,39,0,0
2.770000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,2.770000000000001,0.0,1.0,39,0,0
3.050000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,3.050000000000001,0.0,1.0,39,0,0
3.180000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,3.180000000000001,0.0,1.0,39,0,0
3.350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,3.350000000000001,0.0,1.0,39,0,0
2.930000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.34736842105263,2.930000000000001,0.0,1.0,39,0,0
