grid_cons,tot_energy_bought,pv_grid,tot_energy_sold,rated_power,battery_capacity,max_power_bought,revenue_from_selling_energy,total_energy_consumed,pv_cons,sum_pv_cons,battery_cons,sum_bat_cons_cons,lost_discharging,pv_battery,lost_charging,battery_usage,consumption_data,normalized_pv
0.12075266425509934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35679341726188535,0.0,0.7864539184830153,0.0,0.039322695924150795,0.0,0.0,18.458947368421054,1.264,0.00715340292605954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1520000000000001,0.0,0.05760000000000006,0.0,0.0,17.246315789473684,1.1520000000000001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.848,0.0,0.0924000000000001,0.0,0.0,15.301052631578948,1.848,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.184,0.0,0.1092000000000001,0.0,0.0,13.002105263157894,2.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096,0.0,0.1048000000000001,0.0,0.0,10.795789473684211,2.096,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.736,0.0,0.13680000000000014,0.0,0.0,7.91578947368421,2.736,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104,0.0,0.055200000000000055,0.0,0.0,6.753684210526315,1.104,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008,0.0,0.05040000000000004,0.0,0.0,5.692631578947368,1.008,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7440000000000001,0.0,0.03720000000000004,0.0,0.0,4.909473684210526,0.7440000000000001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040000000000001,0.0,0.03520000000000004,0.0,0.0,4.168421052631579,0.7040000000000001,0.0
