grid_cons,pv_grid,battery_cons,lost_discharging,PV_battery,lost_charging,pv_cons,battery_usage,consumption_data,normalized_pv
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.536,0.0
0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
0.41600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,0.0
0.47200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0
0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0
0.5920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0
0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0
0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0
0.3153741276502182,0.0,0.0,0.0,0.0,0.0,0.26862587234978175,0.0,0.584,0.0207378712871287
0.0,0.0,0.0,0.0,0.18539904618827674,0.009269952309413845,0.8079999999999999,0.0,0.8079999999999999,0.0766902360387091
0.1548284336612087,0.0,0.0,0.0,0.0,0.0,1.6771715663387912,0.17612909387886289,1.8319999999999999,0.129477357355501
0.0,0.0,0.0,0.0,1.0095493580135309,0.05047746790067659,1.84,0.17612909387886289,1.84,0.219984721858281
0.0,0.0,0.0,0.0,0.2911175628342788,0.014555878141713953,1.808,1.1352009839917172,1.808,0.16205151593859102
0.0,0.0,0.0,0.0,1.0724949872527807,0.053624749362639085,0.7440000000000001,1.4117626686842821,0.7440000000000001,0.140233101561832
0.6310170353993094,0.0,0.0,0.0,0.0,0.0,1.0169829646006907,2.4306329065744237,1.6480000000000001,0.0785109104964767
0.670790032579731,0.0,0.0,0.0,0.0,0.0,0.27320996742026904,2.4306329065744237,0.9440000000000001,0.0210917626405868
0.8079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.4306329065744237,0.8079999999999999,0.0
0.0,0.0,1.1440000000000001,0.057200000000000056,0.0,0.0,0.0,2.4306329065744237,1.1440000000000001,0.0
2.064,0.0,0.0,0.0,0.0,0.0,0.0,1.226422380258634,2.064,0.0
1.44,0.0,0.0,0.0,0.0,0.0,0.0,1.226422380258634,1.44,0.0
1.456,0.0,0.0,0.0,0.0,0.0,0.0,1.226422380258634,1.456,0.0
1.4080000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.226422380258634,1.4080000000000001,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.226422380258634,1.0,0.0
0.848,0.0,0.0,0.0,0.0,0.0,0.0,1.226422380258634,0.848,0.0
0.496,0.0,0.0,0.0,0.0,0.0,0.0,1.226422380258634,0.496,0.0
0.43200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.226422380258634,0.43200000000000005,0.0
0.5760000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.226422380258634,0.5760000000000001,0.0
0.33987066554068485,0.0,0.08412933445931513,0.00420646672296576,0.0,0.0,0.0,1.226422380258634,0.424,0.0
0.43200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.137865186090934,0.43200000000000005,0.0
0.632,0.0,0.0,0.0,0.0,0.0,0.0,1.137865186090934,0.632,0.0
0.0,0.0,0.616,0.030800000000000025,0.0,0.0,0.0,1.137865186090934,0.616,0.0
0.5920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.4894441334593549,0.5920000000000001,0.0
0.294019584919702,0.0,0.0,0.0,0.0,0.0,0.4499804150802981,0.489444133459355,0.7440000000000001,0.0347384108910891
0.0,0.0,0.0,0.0,0.010003774562187928,0.0005001887281093968,1.008,0.489444133459355,1.008,0.0785897168504774
0.0,0.0,0.0,0.0,0.007530801849728874,0.00037654009248644404,1.504,0.4989477192934335,1.504,0.11668991873751501
0.0,0.0,0.0,0.0,0.45112476222642495,0.022556238111321267,1.3119999999999998,0.5061019810506759,1.3119999999999998,0.136112929340593
0.0,0.0,0.0,0.0,0.7341361117999485,0.036706805589997456,1.056,0.9346705051657795,1.056,0.13819820089633497
0.0,0.0,0.0,0.0,0.25873150049092086,0.012936575024546055,0.9520000000000001,1.6320998113757306,0.9520000000000001,0.0934682642473076
0.05358809972449541,0.0,0.0,0.0,0.0,0.0,0.8264119002755046,1.8778947368421053,0.88,0.0637988570056617
0.677726902577743,0.0,0.0,0.0,0.0,0.0,0.12227309742225696,1.8778947368421053,0.8,0.00943946215619753
0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.8778947368421053,0.56,0.0
0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.8778947368421053,0.88,0.0
1.16,0.0,0.0,0.0,0.0,0.0,0.0,1.8778947368421053,1.16,0.0
1.76,0.0,0.0,0.0,0.0,0.0,0.0,1.8778947368421053,1.76,0.0
0.0,0.0,1.784,0.08920000000000008,0.0,0.0,0.0,1.8778947368421053,1.784,0.0
0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.0
0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0
0.9279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9279999999999999,0.0
0.5920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0
0.47200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0
0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0
