grid_cons,pv_grid,battery_cons,lost_discharging,pv_battery,lost_charging,pv_cons,battery_usage,consumption_data,normalized_pv,EV_presence,ev_ev,ev_cons
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.536,0.0,1,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,1,0,0.408
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,0.0,1,0,0.416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0,1,0,0.472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,0,0.5279999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0,1,0,0.592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,0,0.528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,0,0,0.5039999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.29057167631366687,0.0,0.584,0.0207378712871287,0,0,0.29342832368633315
0.0,0.2665563097640319,0.0,0.0,0.0,0.0,0.8079999999999999,0.0,0.8079999999999999,0.0766902360387091,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.8141906780375574,0.0,1.8319999999999999,0.129477357355501,0,0,0.01780932196244246
0.0,1.2423476772869295,0.0,0.0,0.0,0.0,1.84,0.0,1.84,0.219984721858281,0,0,0.0
0.0,0.4626082019456341,0.0,0.0,0.0,0.0,1.808,0.0,1.808,0.16205151593859102,0,0,0.0
0.0,1.2208963401936526,0.0,0.0,0.0,0.0,0.7440000000000001,0.0,0.7440000000000001,0.140233101561832,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.1000669526786382,0.0,1.6480000000000001,0.0785109104964767,0,0,0.5479330473213618
0.0,0.0,0.0,0.0,0.0,0.0,0.2955302760842738,0.0,0.9440000000000001,0.0210917626405868,0,0,0.6484697239157262
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079999999999999,0.0,0,0,0.8079999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1440000000000001,0.0,0,0,1.1440000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.064,0.0,0,0,2.0639999999999996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1,0,1.4399999999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456,0.0,1,0,1.456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4080000000000001,0.0,1,0,1.408
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.9999999999999999
