grid_cons,pv_grid,battery_cons,pv_bat_edges,pv_cons,battery_usage
0.6559999999999999,0.0,0.0,0.0,0.0,0.0
0.56,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0
0.528,0.0,0.0,0.0,0.0,0.0
0.5833427583424555,0.0,0.0,0.0,0.02465724165754451,0.0
0.34771287051994,0.0,0.0,0.0,0.40428712948006,0.0
0.0,0.24366385580756056,0.0,0.0,0.664,0.0
0.0,1.4454830744740215,0.0,0.0,0.672,0.0
0.0,1.8043538584756416,0.0,0.0,1.104,0.0
0.0,1.5379113727915523,0.0,0.0,1.32,0.0
0.0,1.4234785592606243,0.0,0.0,2.144,0.0
0.0,2.8035546090629784,0.0,0.0,1.1840000000000002,0.0
0.0,1.5164997658513295,0.0,0.0,1.456,0.0
0.0,0.014920668140324,0.0,0.0,1.6480000000000001,0.0
1.4256695730256006,0.0,0.0,0.0,0.9503304269743993,0.0
1.18044286019236,0.0,0.0,0.0,0.035557139807640054,0.0
2.36,0.0,0.0,0.0,0.0,0.0
2.8080000000000003,0.0,0.0,0.0,0.0,0.0
2.608,0.0,0.0,0.0,0.0,0.0
2.144,0.0,0.0,0.0,0.0,0.0
1.3119999999999998,0.0,0.0,0.0,0.0,0.0
1.192,0.0,0.0,0.0,0.0,0.0
1.08,0.0,0.0,0.0,0.0,0.0
0.6559999999999999,0.0,0.0,0.0,0.0,0.0
0.584,0.0,0.0,0.0,0.0,0.0
0.44799999999999995,0.0,0.0,0.0,0.0,0.0
0.43200000000000005,0.0,0.0,0.0,0.0,0.0
0.43200000000000005,0.0,0.0,0.0,0.0,0.0
0.9840000000000001,0.0,0.0,0.0,0.0,0.0
0.3960760556694751,0.0,0.0,0.0,0.30792394433052495,0.0
0.0035446531593720243,0.0,0.0,0.0,0.996455346840628,0.0
0.0,0.04051371355560951,0.0,0.0,1.4,0.0
0.3172057990774537,0.0,0.0,0.0,1.7067942009225463,0.0
0.0,0.0807715426146356,0.0,0.0,1.7280000000000002,0.0
2.0955357874256357,0.0,0.0,0.0,1.5764642125743642,0.0
0.37140919189648214,0.0,0.0,0.0,1.6285908081035179,0.0
0.0,0.30451003068507343,0.0,0.0,1.032,0.0
0.012678663649770883,0.0,0.0,0.0,0.8513213363502292,0.0
0.48519293086645254,0.0,0.0,0.0,0.3148070691335475,0.0
2.472,0.0,0.0,0.0,0.0,0.0
4.136,0.0,0.0,0.0,0.0,0.0
3.3360000000000003,0.0,0.0,0.0,0.0,0.0
1.536,0.0,0.0,0.0,0.0,0.0
1.68,0.0,0.0,0.0,0.0,0.0
1.136,0.0,0.0,0.0,0.0,0.0
0.784,0.0,0.0,0.0,0.0,0.0
0.7040000000000001,0.0,0.0,0.0,0.0,0.0
0.488,0.0,0.0,0.0,0.0,0.0
0.544,0.0,0.0,0.0,0.0,0.0
0.424,0.0,0.0,0.0,0.0,0.0
0.46399999999999997,0.0,0.0,0.0,0.0,0.0
0.52,0.0,0.0,0.0,0.0,0.0
0.6616574722260485,0.0,0.0,0.0,0.010342527773951466,0.0
0.14060522626653438,0.0,0.0,0.0,0.4753947737334656,0.0
0.0,0.8572820056335152,0.0,0.0,0.848,0.0
0.0,1.570758142346485,0.0,0.0,0.904,0.0
0.4677203294740635,0.0,0.0,0.0,3.7322796705259367,0.0
0.46356142990499416,0.0,0.0,0.0,2.080438570095006,0.0
0.0,1.9297155409067481,0.0,0.0,0.856,0.0
0.0,1.5789163061773133,0.0,0.0,0.9840000000000001,0.0
0.0,1.8810538001565793,0.0,0.0,0.528,0.0
0.0,0.8525289383863434,0.0,0.0,0.672,0.0
1.3880496003513407,0.0,0.0,0.0,0.5479503996486593,0.0
1.1440000000000001,0.0,0.0,0.0,0.0,0.0
1.936,0.0,0.0,0.0,0.0,0.0
1.344,0.0,0.0,0.0,0.0,0.0
1.5759999999999998,0.0,0.0,0.0,0.0,0.0
1.304,0.0,0.0,0.0,0.0,0.0
1.264,0.0,0.0,0.0,0.0,0.0
0.8959999999999999,0.0,0.0,0.0,0.0,0.0
0.536,0.0,0.0,0.0,0.0,0.0
0.584,0.0,0.0,0.0,0.0,0.0
0.632,0.0,0.0,0.0,0.0,0.0
0.376,0.0,0.0,0.0,0.0,0.0
0.44799999999999995,0.0,0.0,0.0,0.0,0.0
0.52,0.0,0.0,0.0,0.0,0.0
0.9959513888933464,0.0,0.0,0.0,0.012048611106653615,0.0
0.4703830759707777,0.0,0.0,0.0,0.4336169240292223,0.0
0.0,0.6102850812431897,0.0,0.0,0.544,0.0
0.0,0.8600682057477204,0.0,0.0,0.608,0.0
0.0,1.5502011653950385,0.0,0.0,0.584,0.0
0.0,0.512877699937206,0.0,0.0,1.936,0.0
0.0,1.3035372365601412,0.0,0.0,1.024,0.0
0.0,2.6482094262339984,0.0,0.0,1.3519999999999999,0.0
0.0,1.7767739778316807,0.0,0.0,1.32,0.0
0.0,0.5840763659788228,0.0,0.0,1.04,0.0
0.08917437365105507,0.0,0.0,0.0,0.7908256263489449,0.0
1.0595042715394483,0.0,0.0,0.0,0.09249572846055193,0.0
2.6239999999999997,0.0,0.0,0.0,0.0,0.0
1.84,0.0,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0,0.0
1.624,0.0,0.0,0.0,0.0,0.0
1.16,0.0,0.0,0.0,0.0,0.0
1.088,0.0,0.0,0.0,0.0,0.0
0.632,0.0,0.0,0.0,0.0,0.0
0.35200000000000004,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0
0.496,0.0,0.0,0.0,0.0,0.0
0.48,0.0,0.0,0.0,0.0,0.0
0.616,0.0,0.0,0.0,0.0,0.0
0.6289484583433412,0.0,0.0,0.0,0.027051541656658677,0.0
0.2112684220345309,0.0,0.0,0.0,0.5567315779654691,0.0
0.0,0.7546019584764652,0.0,0.0,0.5920000000000001,0.0
0.0,1.2147763669356906,0.0,0.0,0.7759999999999999,0.0
0.0,1.588873653379253,0.0,0.0,0.88,0.0
0.0,0.9410914651810292,0.0,0.0,1.76,0.0
0.0,1.9311630335962868,0.0,0.0,0.7440000000000001,0.0
0.0,1.6485326605407968,0.0,0.0,0.696,0.0
0.0,1.2606374757826004,0.0,0.0,0.6559999999999999,0.0
0.0,0.047453556641891215,0.0,0.0,1.16,0.0
1.1165189665168898,0.0,0.0,0.0,0.5634810334831101,0.0
1.568,0.0,0.0,0.0,0.0,0.0
4.84,0.0,0.0,0.0,0.0,0.0
1.36,0.0,0.0,0.0,0.0,0.0
1.624,0.0,0.0,0.0,0.0,0.0
1.6159999999999999,0.0,0.0,0.0,0.0,0.0
1.536,0.0,0.0,0.0,0.0,0.0
1.264,0.0,0.0,0.0,0.0,0.0
1.064,0.0,0.0,0.0,0.0,0.0
0.848,0.0,0.0,0.0,0.0,0.0
0.6559999999999999,0.0,0.0,0.0,0.0,0.0
0.672,0.0,0.0,0.0,0.0,0.0
0.46399999999999997,0.0,0.0,0.0,0.0,0.0
0.488,0.0,0.0,0.0,0.0,0.0
0.35565042130678454,0.0,0.0,0.0,0.028349578693215492,0.0
0.021509308535864413,0.0,0.0,0.0,0.7384906914641356,0.0
0.0,1.082250900455604,0.0,0.0,0.768,0.0
0.0,2.1706652012851513,0.0,0.0,0.76,0.0
0.0,2.7755401549935974,0.0,0.0,0.976,0.0
0.0,1.879846143300346,0.0,0.0,2.4,0.0
0.0,3.003434999294286,0.0,0.0,1.368,0.0
0.0,3.0046659241360816,0.0,0.0,1.056,0.0
0.0,2.3252345793655707,0.0,0.0,1.056,0.0
0.0,1.3507504686778153,0.0,0.0,1.008,0.0
0.44832189528461064,0.0,0.0,0.0,1.2636781047153893,0.0
1.4169492864615343,0.0,0.0,0.0,0.2710507135384658,0.0
3.752,0.0,0.0,0.0,0.0,0.0
2.176,0.0,0.0,0.0,0.0,0.0
1.656,0.0,0.0,0.0,0.0,0.0
1.3519999999999999,0.0,0.0,0.0,0.0,0.0
1.0959999999999999,0.0,0.0,0.0,0.0,0.0
1.36,0.0,0.0,0.0,0.0,0.0
1.1840000000000002,0.0,0.0,0.0,0.0,0.0
0.64,0.0,0.0,0.0,0.0,0.0
0.624,0.0,0.0,0.0,0.0,0.0
0.512,0.0,0.0,0.0,0.0,0.0
0.56,0.0,0.0,0.0,0.0,0.0
0.552,0.0,0.0,0.0,0.0,0.0
0.44799999999999995,0.0,0.0,0.0,0.0,0.0
0.10121405840639869,0.0,0.0,0.0,0.45078594159360136,0.0
0.0,0.684069499347827,0.0,0.0,0.7759999999999999,0.0
0.0,0.7385184872959369,0.0,0.0,0.8240000000000001,0.0
0.0,0.4469081503478707,0.0,0.0,1.32,0.0
1.3180095175213085,0.0,0.0,0.0,1.9219904824786918,0.0
0.0,1.0999107489760713,0.0,0.0,1.1840000000000002,0.0
0.0,0.748310098756579,0.0,0.0,0.8640000000000001,0.0
0.0,0.590495959395422,0.0,0.0,0.784,0.0
0.0,1.1828842955985381,0.0,0.0,0.84,0.0
0.0,0.32896611059001124,0.0,0.0,1.16,0.0
0.9623026252599134,0.0,0.0,0.0,0.34169737474008666,0.0
4.208,0.0,0.0,0.0,0.0,0.0
2.016,0.0,0.0,0.0,0.0,0.0
1.392,0.0,0.0,0.0,0.0,0.0
1.3359999999999999,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.08,0.0,0.0,0.0,0.0,0.0
1.08,0.0,0.0,0.0,0.0,0.0
0.856,0.0,0.0,0.0,0.0,0.0
0.616,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0
0.72,0.0,0.0,0.0,0.0,0.0
0.9840000000000001,0.0,0.0,0.0,0.0,0.0
0.6478315370518977,0.0,0.0,0.0,0.04016846294810229,0.0
0.0,0.11121800249289138,0.0,0.0,0.46399999999999997,0.0
0.0,0.4229286058541143,0.0,0.0,0.6,0.0
0.0,0.8839408428483138,0.0,0.0,0.784,0.0
0.0,0.9200437227800976,0.0,0.0,0.848,0.0
0.0,0.7272838018499139,0.0,0.0,1.8319999999999999,0.0
0.0,2.3138255710036244,0.0,0.0,0.96,0.0
0.0,1.9101058376623323,0.0,0.0,1.4240000000000002,0.0
0.0,1.4617676930559032,0.0,0.0,1.5519999999999998,0.0
0.0,0.8189274857683466,0.0,0.0,1.32,0.0
0.0,0.2252394171125951,0.0,0.0,1.304,0.0
3.10161205579367,0.0,0.0,0.0,0.43438794420633015,0.0
4.624,0.0,0.0,0.0,0.0,0.0
1.864,0.0,0.0,0.0,0.0,0.0
1.68,0.0,0.0,0.0,0.0,0.0
1.48,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.36,0.0,0.0,0.0,0.0,0.0
1.0959999999999999,0.0,0.0,0.0,0.0,0.0
1.008,0.0,0.0,0.0,0.0,0.0
0.992,0.0,0.0,0.0,0.0,0.0
0.528,0.0,0.0,0.0,0.0,0.0
0.552,0.0,0.0,0.0,0.0,0.0
0.608,0.0,0.0,0.0,0.0,0.0
0.5810167037225654,0.0,0.0,0.0,0.05098329627743458,0.0
0.0,0.017651154271992486,0.0,0.0,0.664,0.0
0.0,1.2837191932016823,0.0,0.0,0.7759999999999999,0.0
0.0,1.6648698895111917,0.0,0.0,0.992,0.0
0.0,1.3190276610915408,0.0,0.0,1.08,0.0
0.4933702037331462,0.0,0.0,0.0,1.1786297962668537,0.0
0.0,0.366354417749831,0.0,0.0,1.5519999999999998,0.0
0.0,1.2164380567669881,0.0,0.0,1.48,0.0
0.0,1.2676473900262943,0.0,0.0,0.8240000000000001,0.0
0.0,0.875096850838317,0.0,0.0,1.08,0.0
0.1365136370790183,0.0,0.0,0.0,1.0074863629209818,0.0
1.7882605980289241,0.0,0.0,0.0,0.07573940197107595,0.0
3.312,0.0,0.0,0.0,0.0,0.0
2.928,0.0,0.0,0.0,0.0,0.0
1.264,0.0,0.0,0.0,0.0,0.0
1.4480000000000002,0.0,0.0,0.0,0.0,0.0
1.6480000000000001,0.0,0.0,0.0,0.0,0.0
1.3519999999999999,0.0,0.0,0.0,0.0,0.0
1.104,0.0,0.0,0.0,0.0,0.0
0.8320000000000001,0.0,0.0,0.0,0.0,0.0
0.9840000000000001,0.0,0.0,0.0,0.0,0.0
0.616,0.0,0.0,0.0,0.0,0.0
0.608,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.0,0.0
0.7243612592783634,0.0,0.0,0.0,0.05163874072163651,0.0
0.0,0.2428097787050515,0.0,0.0,0.584,0.0
0.16232048534954502,0.0,0.0,0.0,1.829679514650455,0.0
0.0,0.6005754207559142,0.0,0.0,2.336,0.0
0.0,0.2950324031244036,0.0,0.0,3.128,0.0
0.0,1.3479378908064028,0.0,0.0,2.336,0.0
0.0,1.9768402800047482,0.0,0.0,1.8880000000000001,0.0
0.0,1.959152211003362,0.0,0.0,1.504,0.0
0.0,1.8964905798152931,0.0,0.0,0.9840000000000001,0.0
0.7643475886714031,0.0,0.0,0.0,1.763652411328597,0.0
0.9161068182580917,0.0,0.0,0.0,0.7958931817419083,0.0
1.311714949911515,0.0,0.0,0.0,0.096285050088485,0.0
2.8160000000000003,0.0,0.0,0.0,0.0,0.0
1.8559999999999999,0.0,0.0,0.0,0.0,0.0
1.672,0.0,0.0,0.0,0.0,0.0
1.496,0.0,0.0,0.0,0.0,0.0
1.272,0.0,0.0,0.0,0.0,0.0
0.8320000000000001,0.0,0.0,0.0,0.0,0.0
0.816,0.0,0.0,0.0,0.0,0.0
0.5760000000000001,0.0,0.0,0.0,0.0,0.0
0.48,0.0,0.0,0.0,0.0,0.0
0.496,0.0,0.0,0.0,0.0,0.0
0.584,0.0,0.0,0.0,0.0,0.0
0.664,0.0,0.0,0.0,0.0,0.0
0.6771621574854088,0.0,0.0,0.0,0.2108378425145912,0.0
0.1532869619865953,0.0,0.0,0.0,0.6387130380134047,0.0
0.0,0.7253052741051595,0.0,0.0,0.48,0.0
0.0,0.9176600908409202,0.0,0.0,0.7440000000000001,0.0
0.0,0.5681662839798476,0.0,0.0,1.368,0.0
0.6340420715321362,0.0,0.0,0.0,2.0699579284678635,0.0
0.0,0.4762205899873291,0.0,0.0,1.5919999999999999,0.0
0.0,3.045467723427797,0.0,0.0,0.752,0.0
0.0,1.7389880502782402,0.0,0.0,1.376,0.0
0.0,0.09668331938955488,0.0,0.0,2.024,0.0
1.9480709561227343,0.0,0.0,0.0,1.2039290438772654,0.0
2.599292660152655,0.0,0.0,0.0,0.28870733984734487,0.0
4.096,0.0,0.0,0.0,0.0,0.0
2.248,0.0,0.0,0.0,0.0,0.0
2.072,0.0,0.0,0.0,0.0,0.0
1.6880000000000002,0.0,0.0,0.0,0.0,0.0
1.048,0.0,0.0,0.0,0.0,0.0
0.912,0.0,0.0,0.0,0.0,0.0
0.88,0.0,0.0,0.0,0.0,0.0
0.72,0.0,0.0,0.0,0.0,0.0
0.48,0.0,0.0,0.0,0.0,0.0
0.44,0.0,0.0,0.0,0.0,0.0
0.44,0.0,0.0,0.0,0.0,0.0
0.5920000000000001,0.0,0.0,0.0,0.0,0.0
0.43355023156673855,0.0,0.0,0.0,0.23044976843326148,0.0
0.0,0.5857163870112219,0.0,0.0,0.512,0.0
0.0,1.3759466527790143,0.0,0.0,0.536,0.0
0.0,3.080394970274768,0.0,0.0,0.584,0.0
0.0,3.675771743071893,0.0,0.0,0.8240000000000001,0.0
0.0,2.0006358011796035,0.0,0.0,1.544,0.0
0.0,1.2024392636140282,0.0,0.0,1.28,0.0
0.0,1.5419145765216276,0.0,0.0,0.8959999999999999,0.0
0.0,0.8524346472692975,0.0,0.0,0.664,0.0
0.0,0.20329835341506597,0.0,0.0,0.728,0.0
1.1592100825759317,0.0,0.0,0.0,0.4807899174240682,0.0
0.9601497514684785,0.0,0.0,0.0,0.15985024853152163,0.0
5.904,0.0,0.0,0.0,0.0,0.0
2.312,0.0,0.0,0.0,0.0,0.0
1.536,0.0,0.0,0.0,0.0,0.0
1.8319999999999999,0.0,0.0,0.0,0.0,0.0
1.368,0.0,0.0,0.0,0.0,0.0
0.9840000000000001,0.0,0.0,0.0,0.0,0.0
0.752,0.0,0.0,0.0,0.0,0.0
0.5760000000000001,0.0,0.0,0.0,0.0,0.0
0.536,0.0,0.0,0.0,0.0,0.0
0.48,0.0,0.0,0.0,0.0,0.0
0.376,0.0,0.0,0.0,0.0,0.0
0.56,0.0,0.0,0.0,0.0,0.0
0.3657629815592607,0.0,0.0,0.0,0.2102370184407394,0.0
0.08550490763326568,0.0,0.0,0.0,0.6104950923667343,0.0
0.0,0.7211790907622744,0.0,0.0,0.44799999999999995,0.0
0.0,0.9032236038565393,0.0,0.0,1.008,0.0
0.0,1.5195121585400087,0.0,0.0,0.8240000000000001,0.0
0.0,1.3318603162123188,0.0,0.0,1.3519999999999999,0.0
0.0,1.156062289533481,0.0,0.0,1.4240000000000002,0.0
0.0,0.3943001259094283,0.0,0.0,1.84,0.0
0.0,0.7389171725421588,0.0,0.0,1.128,0.0
0.6802668272957657,0.0,0.0,0.0,1.3357331727042343,0.0
1.8815811645322769,0.0,0.0,0.0,0.7984188354677234,0.0
3.254395219394162,0.0,0.0,0.0,0.13760478060583797,0.0
2.344,0.0,0.0,0.0,0.0,0.0
1.8880000000000001,0.0,0.0,0.0,0.0,0.0
1.48,0.0,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0,0.0
1.44,0.0,0.0,0.0,0.0,0.0
0.9840000000000001,0.0,0.0,0.0,0.0,0.0
0.76,0.0,0.0,0.0,0.0,0.0
0.664,0.0,0.0,0.0,0.0,0.0
0.624,0.0,0.0,0.0,0.0,0.0
0.768,0.0,0.0,0.0,0.0,0.0
0.544,0.0,0.0,0.0,0.0,0.0
0.536,0.0,0.0,0.0,0.0,0.0
0.36688081489514035,0.0,0.0,0.0,0.21711918510485959,0.0
0.0,0.10380364274920939,0.0,0.0,0.7440000000000001,0.0
0.0,0.631971026051677,0.0,0.0,0.584,0.0
0.0,1.3146668802034693,0.0,0.0,0.688,0.0
0.0,1.396582568289489,0.0,0.0,0.536,0.0
0.0,2.139016273826038,0.0,0.0,0.912,0.0
0.0,1.428381436906415,0.0,0.0,1.3359999999999999,0.0
0.0,1.91330738270533,0.0,0.0,0.688,0.0
0.0,1.9390403779390153,0.0,0.0,0.728,0.0
0.0,0.730225265246479,0.0,0.0,0.632,0.0
0.8993966171879277,0.0,0.0,0.0,0.7246033828120724,0.0
1.4574992306723982,0.0,0.0,0.0,0.07850076932760185,0.0
2.552,0.0,0.0,0.0,0.0,0.0
2.24,0.0,0.0,0.0,0.0,0.0
1.864,0.0,0.0,0.0,0.0,0.0
2.3680000000000003,0.0,0.0,0.0,0.0,0.0
1.064,0.0,0.0,0.0,0.0,0.0
0.76,0.0,0.0,0.0,0.0,0.0
0.72,0.0,0.0,0.0,0.0,0.0
0.608,0.0,0.0,0.0,0.0,0.0
0.43200000000000005,0.0,0.0,0.0,0.0,0.0
0.376,0.0,0.0,0.0,0.0,0.0
0.408,0.0,0.0,0.0,0.0,0.0
0.512,0.0,0.0,0.0,0.0,0.0
0.7096098704363675,0.0,0.0,0.0,0.1783901295636325,0.0
0.23575360053994998,0.0,0.0,0.0,0.6842463994600501,0.0
0.0,0.5837945420248306,0.0,0.0,0.616,0.0
0.0,1.4086200876853787,0.0,0.0,0.76,0.0
0.0,0.4789326365328137,0.0,0.0,1.6159999999999999,0.0
0.0,0.9573456664726927,0.0,0.0,1.016,0.0
0.0,0.8439777709367291,0.0,0.0,1.248,0.0
0.0,0.7282255365794053,0.0,0.0,1.016,0.0
0.0,0.729987860038862,0.0,0.0,0.7120000000000001,0.0
0.0,0.17033503749188061,0.0,0.0,1.032,0.0
0.2553953934825962,0.0,0.0,0.0,0.8166046065174039,0.0
1.1380089229677843,0.0,0.0,0.0,0.3339910770322157,0.0
5.32,0.0,0.0,0.0,0.0,0.0
2.648,0.0,0.0,0.0,0.0,0.0
3.616,0.0,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0,0.0
1.4080000000000001,0.0,0.0,0.0,0.0,0.0
1.104,0.0,0.0,0.0,0.0,0.0
0.8640000000000001,0.0,0.0,0.0,0.0,0.0
0.6559999999999999,0.0,0.0,0.0,0.0,0.0
0.536,0.0,0.0,0.0,0.0,0.0
0.488,0.0,0.0,0.0,0.0,0.0
0.384,0.0,0.0,0.0,0.0,0.0
0.496,0.0,0.0,0.0,0.0,0.0
0.40320950932910443,0.0,0.0,0.0,0.18879049067089565,0.0
0.13270472241582,0.0,0.0,0.0,0.5232952775841799,0.0
0.0,0.4235797259859241,0.0,0.0,0.56,0.0
0.0,1.026381317953369,0.0,0.0,0.5760000000000001,0.0
0.0,1.1656325874106366,0.0,0.0,0.616,0.0
0.0,1.3504168218245183,0.0,0.0,1.016,0.0
0.0,1.2974149582248793,0.0,0.0,0.872,0.0
0.0034286803588643444,0.0,0.0,0.0,1.9165713196411356,0.0
0.0,0.03003752053190989,0.0,0.0,1.8719999999999999,0.0
0.0,0.26985285887665555,0.0,0.0,1.072,0.0
0.21416001907509175,0.0,0.0,0.0,0.6738399809249083,0.0
1.2310997226868725,0.0,0.0,0.0,0.1689002773131274,0.0
2.656,0.0,0.0,0.0,0.0,0.0
2.944,0.0,0.0,0.0,0.0,0.0
1.5919999999999999,0.0,0.0,0.0,0.0,0.0
1.536,0.0,0.0,0.0,0.0,0.0
2.2319999999999998,0.0,0.0,0.0,0.0,0.0
1.608,0.0,0.0,0.0,0.0,0.0
1.04,0.0,0.0,0.0,0.0,0.0
0.9840000000000001,0.0,0.0,0.0,0.0,0.0
0.72,0.0,0.0,0.0,0.0,0.0
0.528,0.0,0.0,0.0,0.0,0.0
0.35200000000000004,0.0,0.0,0.0,0.0,0.0
0.52,0.0,0.0,0.0,0.0,0.0
0.3888155927003191,0.0,0.0,0.0,0.2911844072996809,0.0
0.04253573447483039,0.0,0.0,0.0,0.9334642655251696,0.0
0.0,0.6752559980360668,0.0,0.0,1.048,0.0
0.0,0.6923631364048899,0.0,0.0,1.8719999999999999,0.0
1.1234019110118645,0.0,0.0,0.0,2.9165980889881356,0.0
1.1052866685219147,0.0,0.0,0.0,3.2627133314780856,0.0
0.0,1.1318176300648437,0.0,0.0,2.176,0.0
0.0,1.1120770996233276,0.0,0.0,2.048,0.0
0.0,0.6101449439428059,0.0,0.0,1.8880000000000001,0.0
0.625531817437466,0.0,0.0,0.0,1.6144681825625342,0.0
0.016316450208142874,0.0,0.0,0.0,0.9436835497918571,0.0
2.022515199669798,0.0,0.0,0.0,0.16948480033020205,0.0
2.656,0.0,0.0,0.0,0.0,0.0
2.096,0.0,0.0,0.0,0.0,0.0
2.24,0.0,0.0,0.0,0.0,0.0
2.168,0.0,0.0,0.0,0.0,0.0
1.216,0.0,0.0,0.0,0.0,0.0
1.112,0.0,0.0,0.0,0.0,0.0
0.688,0.0,0.0,0.0,0.0,0.0
0.48,0.0,0.0,0.0,0.0,0.0
0.368,0.0,0.0,0.0,0.0,0.0
0.424,0.0,0.0,0.0,0.0,0.0
0.41600000000000004,0.0,0.0,0.0,0.0,0.0
0.608,0.0,0.0,0.0,0.0,0.0
0.5920641760294911,0.0,0.0,0.0,0.27993582397050887,0.0
0.0,0.466641098179835,0.0,0.0,0.688,0.0
0.0,1.894897095918512,0.0,0.0,0.41600000000000004,0.0
0.0,2.7752047954653682,0.0,0.0,0.5920000000000001,0.0
0.0,3.42973570656287,0.0,0.0,0.7040000000000001,0.0
0.0,3.931516131882868,0.0,0.0,0.6,0.0
0.0,3.2606072603396994,0.0,0.0,1.1440000000000001,0.0
0.0,3.347702547528748,0.0,0.0,0.64,0.0
0.0,2.223835232872208,0.0,0.0,1.168,0.0
0.0,1.9961785215520842,0.0,0.0,0.7040000000000001,0.0
0.0,0.7631879327386395,0.0,0.0,0.784,0.0
2.2009349086339802,0.0,0.0,0.0,0.4150650913660198,0.0
3.8480000000000003,0.0,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0,0.0
2.488,0.0,0.0,0.0,0.0,0.0
2.592,0.0,0.0,0.0,0.0,0.0
1.136,0.0,0.0,0.0,0.0,0.0
1.008,0.0,0.0,0.0,0.0,0.0
0.512,0.0,0.0,0.0,0.0,0.0
0.496,0.0,0.0,0.0,0.0,0.0
0.664,0.0,0.0,0.0,0.0,0.0
0.608,0.0,0.0,0.0,0.0,0.0
0.47200000000000003,0.0,0.0,0.0,0.0,0.0
0.488,0.0,0.0,0.0,0.0,0.0
0.2631704167764815,0.0,0.0,0.0,0.29682958322351854,0.0
0.0,0.7479516536999533,0.0,0.0,0.488,0.0
0.0,2.075031016214568,0.0,0.0,0.4,0.0
0.0,2.7891940439218077,0.0,0.0,0.688,0.0
0.0,3.4562322727478816,0.0,0.0,0.7120000000000001,0.0
0.0,2.9147075551293335,0.0,0.0,1.64,0.0
0.0,2.777703072125001,0.0,0.0,1.7919999999999998,0.0
0.0,2.922761662953734,0.0,0.0,1.296,0.0
0.0,2.72672836615005,0.0,0.0,0.8959999999999999,0.0
0.0,0.6443464641246921,0.0,0.0,2.064,0.0
2.0387061806534543,0.0,0.0,0.0,1.5772938193465458,0.0
2.7608945967017684,0.0,0.0,0.0,0.41510540329823187,0.0
3.208,0.0,0.0,0.0,0.0,0.0
2.424,0.0,0.0,0.0,0.0,0.0
2.272,0.0,0.0,0.0,0.0,0.0
2.032,0.0,0.0,0.0,0.0,0.0
1.064,0.0,0.0,0.0,0.0,0.0
0.9840000000000001,0.0,0.0,0.0,0.0,0.0
0.88,0.0,0.0,0.0,0.0,0.0
0.88,0.0,0.0,0.0,0.0,0.0
0.696,0.0,0.0,0.0,0.0,0.0
0.56,0.0,0.0,0.0,0.0,0.0
0.41600000000000004,0.0,0.0,0.0,0.0,0.0
0.44,0.0,0.0,0.0,0.0,0.0
0.1931327038216718,0.0,0.0,0.0,0.3188672961783282,0.0
0.0,0.27624659741717683,0.0,0.0,0.5920000000000001,0.0
0.0,0.8257019449289308,0.0,0.0,0.84,0.0
0.0,0.45498025941391296,0.0,0.0,1.936,0.0
0.0,2.8038359284243453,0.0,0.0,0.64,0.0
0.0,1.4973376689218632,0.0,0.0,1.6880000000000002,0.0
0.0,3.4976988901733357,0.0,0.0,0.736,0.0
0.0,2.741738943237696,0.0,0.0,0.816,0.0
0.0,3.04154943500585,0.0,0.0,0.784,0.0
0.0,1.2101783690861188,0.0,0.0,1.248,0.0
2.0292382881055864,0.0,0.0,0.0,1.426761711894414,0.0
2.499246133582896,0.0,0.0,0.0,0.46875386641710376,0.0
3.352,0.0,0.0,0.0,0.0,0.0
2.256,0.0,0.0,0.0,0.0,0.0
2.008,0.0,0.0,0.0,0.0,0.0
1.5119999999999998,0.0,0.0,0.0,0.0,0.0
1.224,0.0,0.0,0.0,0.0,0.0
0.96,0.0,0.0,0.0,0.0,0.0
0.752,0.0,0.0,0.0,0.0,0.0
0.672,0.0,0.0,0.0,0.0,0.0
0.552,0.0,0.0,0.0,0.0,0.0
0.392,0.0,0.0,0.0,0.0,0.0
0.52,0.0,0.0,0.0,0.0,0.0
0.44799999999999995,0.0,0.0,0.0,0.0,0.0
0.5139522500466325,0.0,0.0,0.0,0.12604774995336748,0.0
0.555483124541296,0.0,0.0,0.0,0.636516875458704,0.0
0.0,1.1116751270924055,0.0,0.0,0.608,0.0
0.0,1.693631036178421,0.0,0.0,0.608,0.0
0.0,1.5997874786055553,0.0,0.0,1.048,0.0
0.0,1.7680695876379418,0.0,0.0,1.168,0.0
0.0,2.211230436110171,0.0,0.0,1.032,0.0
0.0,1.845858831854479,0.0,0.0,0.792,0.0
