grid_cons,pv_grid,battery_cons,lost_discharging,pv_battery,lost_charging,pv_cons,battery_usage,consumption_data,normalized_pv,EV_presence,ev_ev,ev_cons
0.536,0.0,0.0,0.0,0.0,0.0,0.0,0,0.536,0.0,1,15,0
0.40799999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,1,15,0
0.41599999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,0.0,1,15,0
0.47199999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0,1,15,0
0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,15,0
0.5920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0,1,45,0
0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,0,0
0.5039999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,0,0,0
0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.0207378712871287,0,0,0
0.8079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079999999999999,0.0766902360387091,0,0,0
