grid_cons,pv_grid,battery_cons,lost_discharging,pv_battery,lost_charging,pv_cons,battery_usage,consumption_data,normalized_pv
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.536,0.0
0.4133333333011251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
0.4906666666356614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,0.0
0.5706666666374076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0
0.5199999999749707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0
0.3732871458315137,0.0,0.0,0.0,0.0,0.0,0.18404618750181953,0.0,0.5920000000000001,0.0
0.0,0.0,0.0,0.0,0.10583177959896517,0.005291588979948263,1.1493333333333333,0.0,0.528,0.0
0.0,0.0,0.0,0.0,0.6895536183536719,0.03447768091768363,1.8373333333333335,0.10054019061901691,0.504,0.0
0.0,0.0,0.0,0.0,0.6071311640962647,0.03035655820481326,1.4533333333333334,0.7556161280550051,0.584,0.0207378712871287
0.027615293097946525,0.0,0.0,0.0,0.0,0.0,1.3190513735687202,1.3323907339464565,0.8079999999999999,0.0766902360387091
0.7114797347030832,0.0,0.0,0.0,0.0,0.0,0.1871869319635834,1.3323907339464565,1.8319999999999999,0.129477357355501
1.032,0.0,0.0,0.0,0.0,0.0,0.0,1.3323907339464565,1.84,0.219984721858281
1.4768846875683284,0.0,0.3791153124316715,0.018955765621583593,0.0,0.0,0.0,1.3323907339464565,1.808,0.16205151593859102
1.4506666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.9333219840183812,0.7440000000000001,0.140233101561832
0.38534411518253797,0.0,0.886655884817462,0.04433279424087314,0.0,0.0,0.0,0.9333219840183812,1.6480000000000001,0.0785109104964767
0.8986666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9440000000000001,0.0210917626405868
0.4746666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079999999999999,0.0
0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1440000000000001,0.0
0.42666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.064,0.0
0.5653333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0
0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456,0.0
0.38503399075110567,0.0,0.0,0.0,0.0,0.0,0.3082993425822277,0.0,1.4080000000000001,0.0
0.0,0.0,0.0,0.0,0.04194593742713648,0.002097296871356826,1.1733333333333333,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.34979106847973584,0.01748955342398681,1.376,0.039848640555779656,0.848,0.0
0.0,0.0,0.0,0.0,0.6199195400640845,0.03099597700320425,1.0213333333333332,0.3721501556115287,0.496,0.0
0.0,0.0,0.0,0.0,0.07696737899308426,0.0038483689496542164,0.904,0.961073718672409,0.43200000000000005,0.0
0.6362258749771418,0.0,0.0,0.0,0.0,0.0,0.08377412502285815,1.034192728715839,0.5760000000000001,0.0
0.7733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.034192728715839,0.424,0.0
1.3599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.034192728715839,0.43200000000000005,0.0
1.4768846875683284,0.0,0.29911531243167166,0.014955765621583596,0.0,0.0,0.0,1.034192728715839,0.632,0.0
0.8986666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.719334505103553,0.616,0.0
0.8719999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.719334505103553,0.5920000000000001,0.0
0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.719334505103553,0.7440000000000001,0.0347384108910891
0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.719334505103553,1.008,0.0785897168504774
0.4799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.719334505103553,1.504,0.11668991873751501
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.719334505103553,1.3119999999999998,0.136112929340593
0.5279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.719334505103553,1.056,0.13819820089633497
0.0,0.0,0.6481996706544048,0.03240998353272027,0.0,0.0,0.24246699601226185,0.719334505103553,0.9520000000000001,0.0934682642473076
0.0,0.0,0.0,0.0,1.714421305388108,0.08572106526940548,0.792,0.03701906230944274,0.88,0.0637988570056617
0.0,0.0,0.0,0.0,1.8447368637300163,0.0922368431865009,1.768,1.6657193024281454,0.8,0.00943946215619753
0.0,0.0,0.0,0.0,1.4861344271458112,0.07430672135729063,1.6079999999999999,3.4182193229716606,0.56,0.0
0.0,0.0,0.0,0.0,0.7485527661725677,0.03742763830862842,1.6399999999999997,4.830047028760181,0.88,0.0
0.3188949430324606,0.0,0.0,0.0,0.0,0.0,0.2891050569675394,5.54117215662412,1.16,0.0
0.0,0.0,0.8533333333333333,0.0426666666666667,0.0,0.0,0.0,5.54117215662412,1.76,0.0
1.1260995471217146,0.0,1.1752337862116184,0.058761689310580976,0.0,0.0,0.0,4.6429265425890325,1.784,0.0
1.416,0.0,0.0,0.0,0.0,0.0,0.0,3.4058383465768025,0.968,0.0
0.0,0.0,1.4186666666666665,0.07093333333333339,0.0,0.0,0.0,3.4058383465768025,0.76,0.0
0.0,0.0,1.5306666666666664,0.07653333333333338,0.0,0.0,0.0,1.9125050132434693,0.9279999999999999,0.0
0.5413333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.30127694306803077,0.5920000000000001,0.0
0.47733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.30127694306803077,0.47200000000000003,0.0
