grid_cons,pv_grid,battery_cons,lost_discharging,pv_battery,lost_charging,pv_cons,battery_usage,consumption_data,normalized_pv,EV_presence,ev_ev,ev_cons
0.4356666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,0.536,0.0,1.0,5,0
0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,1.0,50,0
0.41600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,0.0,1.0,50,0
0.4356666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0,1.0,50,0
0.4356666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1.0,45,0
0.4356666666666665,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5920000000000001,0.0,1.0,45,0
0.4356666666666665,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.528,0.0,1.0,0,0
0.4356666666666665,0.0,0.06833333333333352,0.0034166666666666794,0.0,0.0,0.0,10.0,0.504,0.0,0.0,0,0
0.4356666666666665,0.0,0.14833333333333348,0.007416666666666681,0.0,0.0,0.0,9.928070175438597,0.584,0.0207378712871287,0.0,0,0
0.4356666666666665,0.0,0.37233333333333346,0.01861666666666669,0.0,0.0,0.0,9.771929824561406,0.8079999999999999,0.0766902360387091,0.0,0,0
0.4356666666666664,0.0,1.3963333333333334,0.06981666666666674,0.0,0.0,0.0,9.380000000000003,1.8319999999999999,0.129477357355501,0.0,0,0
0.4356666666666664,0.0,1.4043333333333337,0.07021666666666675,0.0,0.0,0.0,7.910175438596493,1.84,0.219984721858281,0.0,0,0
0.4356666666666664,0.0,1.3723333333333336,0.06861666666666674,0.0,0.0,0.0,6.431929824561405,1.808,0.16205151593859102,0.0,0,0
0.4356666666666665,0.0,0.3083333333333336,0.015416666666666695,0.0,0.0,0.0,4.987368421052632,0.7440000000000001,0.140233101561832,0.0,0,0
0.4356666666666664,0.0,1.2123333333333337,0.06061666666666674,0.0,0.0,0.0,4.66280701754386,1.6480000000000001,0.0785109104964767,0.0,0,0
0.43566666666666654,0.0,0.5083333333333335,0.0254166666666667,0.0,0.0,0.0,3.3866666666666667,0.9440000000000001,0.0210917626405868,0.0,0,0
0.4356666666666665,0.0,0.37233333333333346,0.01861666666666669,0.0,0.0,0.0,2.8515789473684223,0.8079999999999999,0.0,0.0,0,0
0.4356666666666664,0.0,0.7083333333333337,0.035416666666666714,0.0,0.0,0.0,2.4596491228070185,1.1440000000000001,0.0,0.0,0,0
0.4356666666666664,0.0,1.6283333333333336,0.08141666666666675,0.0,0.0,0.0,1.7140350877192987,2.064,0.0,0.0,0,0
0.4356666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1.0,11,1
0.4356666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456,0.0,1.0,10,1
0.4356666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4080000000000001,0.0,1.0,9,0
0.4356666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8,0
0.4356666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.0,1.0,8,0
0.4356666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.0,50,0
0.43200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000000000005,0.0,1.0,50,0
0.4356666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001,0.0,1.0,50,0
0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.0,1.0,50,0
0.43200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000000000005,0.0,1.0,50,0
